VH-VL pair,split
7ra8_C0-D0,train
7ra8_F0-G0,train
7m7w_A0-B0,train
7m7w_H0-L0,train
7rai_J0-N0,train
7rai_H0-L0,train
7rai_I0-M0,train
7tb8_D0-E0,train
7tb8_F0-G0,train
7tb8_J0-K0,train
7tbf_D0-E0,train
2c1p_B0-A0,train
2c1p_H0-L0,train
2c1o_B0-A0,train
2c1o_H0-L0,train
4hdi_B0-A0,train
4hdi_H0-L0,train
5w4l_B0-C0,train
5w4l_D0-E0,train
5yoy_G0-D0,train
5yoy_H0-E0,train
5yoy_I0-F0,train
5yoy_P0-M0,train
5yoy_Q0-N0,train
5yoy_R0-O0,train
5zs0_B0-A0,train
6ikm_a0-a1,train
6ikm_n0-n1,train
6ikm_b0-b1,train
6ikm_o0-o1,train
6ikm_c0-c1,train
6ikm_p0-p1,train
6ikm_d0-d1,train
6ikm_q0-q1,train
6ikm_e0-e1,train
6ikm_r0-r1,train
6ikm_f0-f1,train
6ikm_g0-g1,train
6ikm_h0-h1,train
6ikm_i0-i1,train
6ikm_j0-j1,train
6ikm_k0-k1,train
6ikm_l0-l1,train
6ikm_m0-m1,train
6kn9_D0-D1,train
6kn9_E0-E1,train
6kn9_F0-F1,train
6cmi_D0-C0,train
6cmg_C0-B0,train
6cnj_G0-F0,train
6cnj_I0-H0,train
6cnj_K0-J0,train
6ct7_A0-B0,valid
6ct7_H0-L0,unassigned
5tkj_A0-B0,train
5tkj_D0-E0,train
5tkj_G0-H0,train
5tkj_J0-K0,train
6cvk_B1-B0,train
6cvk_A1-A0,train
6cwd_B1-B0,train
6cwd_A1-A0,train
6cwd_E1-E0,train
6cwd_G1-G0,train
6cw2_A0-B0,train
6cw3_A0-B0,valid
6cw3_C0-D0,unassigned
6cwt_C0-D0,train
6cwt_A0-B0,train
6cyf_D0-C0,train
6cyf_M0-L0,train
6cyf_F0-E0,train
6cyf_U0-T0,train
6d01_A0-B0,train
6d01_C0-D0,train
6d01_E0-F0,train
6d01_G0-H0,train
6d0x_A0-B0,valid
6d11_A0-B0,train
6d11_C0-D0,train
6d2p_H0-L0,train
7ubs_H0-H1,train
7ubs_I0-I1,train
7ubs_J0-J1,train
7ubs_K0-K1,train
8db4_G0-H0,train
8db4_A0-B0,train
8db4_I0-J0,train
8db4_C0-D0,train
2v7h_H0-L0,train
2v7h_B0-A0,train
2vq1_F0-E0,train
2vq1_B0-A0,train
3ffd_A0-B0,train
4hkx_A0-B0,train
5xwd_H0-D0,train
6jjp_D0-E0,train
6jjp_A0-B0,train
4r7n_A0-B0,train
4r7n_C0-D0,train
4r7n_E0-F0,train
4r7n_G0-H0,train
4r7n_I0-J0,train
4r7n_K0-L0,train
4r7n_M0-N0,train
4r7n_O0-P0,train
4r7n_S0-T0,train
4r7n_Q0-R0,train
5grj_H0-L0,train
4nki_H0-L0,train
5te4_H0-L0,unassigned
5te6_H0-L0,unassigned
5te7_H0-L0,valid
6nm6_U0-V0,unassigned
5tf1_H0-L0,valid
5tfs_H0-L0,train
5tgb_H0-L0,train
5tgb_A0-B0,train
5th9_H0-L0,train
5th9_I0-M0,train
5th9_J0-N0,train
5tkk_H0-L0,train
5tl5_H0-L0,train
5tlj_B0-A0,train
5tlj_F0-E0,train
5tlk_B0-A0,train
5tlk_F0-E0,train
5tlj_H0-G0,train
5tlj_D0-C0,train
5tlk_H0-G0,train
5tlk_D0-C0,train
5tpn_H0-L0,train
5tpw_H0-L0,train
5tq0_H0-L0,train
5tq2_H0-L0,train
5trp_H0-L0,train
5tud_C0-B0,train
5tud_F0-E0,train
7srs_Q0-P0,train
5ty6_H0-L0,train
5tz2_H0-L0,train
5tzt_H0-L0,train
5tzt_A0-B0,train
5u0r_H0-L0,train
5u3j_H0-L0,train
5u3k_H0-L0,train
5u3k_A0-B0,train
5u3l_H0-L0,train
5u3l_A0-B0,train
5u3n_H0-L0,train
5u3m_H0-L0,train
1dzb_B0-B1,train
1dzb_A0-A1,train
3rkd_D0-C0,train
3rkd_H0-L0,train
5en2_A0-B0,train
7str_H0-L0,train
7sts_H0-L0,test
7sts_A0-B0,unassigned
7sue_H0-L0,train
7sue_B0-A0,train
7sue_F0-E0,train
7sue_I0-G0,train
7n6p_H0-L0,train
7n6p_A0-B0,train
7s5r_B0-C0,train
7tcq_A0-B0,train
7tcq_H0-L0,train
1nsn_H0-L0,train
1oak_H0-L0,train
1fns_H0-L0,train
6vbo_H0-L0,train
7dm2_H0-L0,train
7doh_H0-L0,train
7dq7_H0-L0,train
7x3c_F0-E0,train
7e23_B0-C0,train
7e3o_H0-L0,train
7cai_E0-D0,train
7cai_G0-F0,train
7cwn_E0-D0,train
7cwn_H0-N0,train
7cwn_O0-M0,train
7cws_E0-D0,train
7cws_G0-F0,train
7cws_I0-H0,train
7cwn_K0-I0,train
7cwn_L0-J0,train
7cwn_G0-F0,train
7cwu_H0-L0,train
7cwu_M0-R0,train
7cwu_O0-S0,train
7cws_P0-M0,train
7cws_L0-C0,train
7cws_N0-K0,train
7cwu_P0-I0,train
7cwu_N0-G0,train
7cwu_J0-F0,train
7cyp_G0-F0,train
7cyp_I0-H0,train
7cyp_E0-D0,train
7e72_C0-D0,valid
7e72_A0-B0,unassigned
7ldd_L0-L1,train
7ldd_I0-I1,train
7ldd_K0-J0,train
7ldd_N0-M0,train
1fai_H0-L0,train
2f19_H0-L0,train
3vrl_E0-F0,train
3vrl_H0-L0,train
8caf_D0-C0,train
8caf_B0-A0,train
8hc5_D0-E0,train
8hc5_H0-L0,train
8hit_A0-B0,train
8hpj_E0-F0,train
8hpj_B0-C0,train
8hrh_A0-B0,train
8ib1_B0-A0,train
3ve0_A0-B0,train
3s88_H0-L0,train
6dfj_H0-L0,valid
6dfi_H0-L0,unassigned
6dw2_B0-A0,train
6foe_H0-L0,train
6foe_A0-B0,train
6p50_H0-L0,train
6p4y_H0-L0,train
6peh_H0-L0,train
6peh_A0-B0,train
6p67_A0-B0,train
6p67_C0-D0,train
6p67_E0-F0,train
6p67_H0-L0,train
6p79_H0-L0,train
6p8d_D0-E0,train
6p8d_A0-B0,train
6p8n_B0-D0,train
6p8n_H0-L0,train
7s8h_H0-L0,train
8dmh_F0-E0,train
8dmh_H0-G0,train
8dmh_J0-I0,train
6p95_F0-G0,train
6p95_H0-L0,train
6p95_D0-E0,train
7rk2_D0-D1,train
7rk2_C0-C1,train
7rks_H0-L0,train
7rks_I0-M0,train
7rkv_D0-H0,train
7rkv_E0-F0,train
7rkv_G0-L0,train
7rku_E0-F0,train
7rku_G0-I0,train
7rku_H0-L0,train
7rku_J0-K0,train
7rnj_H0-L0,train
7rpt_A0-B0,train
7rpt_C0-D0,train
7rpt_E0-F0,train
7rpt_G0-H0,train
7rpu_A0-B0,train
3nh7_I0-M0,train
3nh7_J0-N0,train
3nh7_K0-O0,train
3nh7_H0-L0,train
7n0a_B0-A0,train
8dcm_A0-B0,train
8dv6_C0-L0,train
8dv6_H0-D0,train
8dwo_S0-T0,train
8dwo_U0-V0,train
8dwo_H0-L0,train
8dww_H0-L0,train
8dww_Z0-Y0,train
8dwx_V0-U0,train
8dwx_X0-W0,train
8dwx_Z0-Y0,train
8dwx_H0-L0,train
8dyt_H0-L0,train
8dyt_A0-B0,train
8dyt_C0-D0,train
8dyt_E0-F0,train
8dyt_M0-N0,train
8dyt_O0-P0,train
8dyt_Q0-R0,train
8dyt_S0-T0,train
4nzu_H0-L0,train
4ptu_B0-A0,train
4ptt_B0-A0,train
4rgo_H0-L0,train
4rgn_B0-C0,train
4rgn_H0-L0,train
4s1r_H0-L0,train
5ibt_H0-L0,train
5ibu_H0-L0,train
5ibu_G0-B0,train
6b08_C0-B0,valid
6b0e_B0-A0,train
6b0w_H0-L0,train
6b0s_H0-L0,train
6cse_A0-B0,train
6cse_H0-L0,train
6csf_A0-B0,train
6csf_H0-L0,train
6fxn_D0-E0,train
6fxn_F0-G0,train
6fxn_H0-I0,train
6fxn_M0-N0,train
6fxn_O0-P0,train
6fxn_Q0-R0,train
5y9j_H0-L0,train
5y9k_H0-L0,train
6rco_A0-B0,train
6rco_C0-D0,train
6vmj_B0-A0,train
6vmj_F0-E0,train
6vmj_J0-I0,train
6vmj_M0-L0,train
6vmk_B0-A0,train
6vmk_E0-D0,train
6vmk_i0-h0,train
6vmk_H0-G0,train
6vmk_l0-k0,train
6vmk_K0-J0,train
6vmk_o0-n0,train
6vmk_P0-O0,train
6vmk_r0-q0,train
6vmk_S0-R0,train
6vmk_u0-t0,train
6vmk_V0-U0,train
6vmk_Z0-Y0,train
6vmk_M0-L0,train
6vmk_c0-b0,train
6vmk_f0-e0,train
6vsr_A0-B0,train
6vn1_H0-L0,train
6vn1_I0-M0,train
6vn1_J0-N0,train
6vos_H0-L0,train
6vor_A0-B0,train
6vor_C0-D0,train
6vrq_H0-L0,train
8bg2_C0-C1,train
8bg2_A0-A1,train
1fbi_H0-L0,train
1fbi_Q0-P0,train
6lz4_D0-E0,train
6lz4_A0-B0,train
7lyw_A0-B0,train
7lyw_C0-D0,train
7lyw_H0-L0,train
7m1c_H0-L0,train
7m3i_H0-L0,train
7m3i_A0-B0,train
7m42_B0-A0,train
7m42_D0-C0,train
7m6d_H0-L0,train
7m6e_D0-C0,train
7m6e_F0-G0,train
7m6e_H0-L0,train
7m7w_E0-F0,train
7m7w_C0-D0,train
7m8j_H0-L0,train
7mdu_H0-L0,train
7mem_H0-L0,train
7mem_G0-J0,train
7mem_I0-K0,train
7t3d_C0-D0,train
7t3d_J0-M0,train
7t3d_K0-N0,train
7mep_H0-L0,train
5i1a_B0-A0,train
5i1a_H0-L0,train
7ti6_H0-L0,train
6ca9_D0-C0,train
6ca9_B0-A0,train
7xsa_H0-I0,train
7xsa_B0-C0,train
7xsc_D0-H0,train
7xsc_A0-B0,train
2xwt_A0-B0,train
7wpv_H0-L0,train
7y0v_H0-L0,train
7y0w_A0-B0,train
7y1b_H0-L0,train
7y3j_H0-L0,train
7y6k_E0-E1,train
7yc5_D0-D1,train
7yc5_E0-E1,train
7yc5_F0-F1,train
7y6k_J0-I2,train
7yc5_G0-D2,train
7yc5_H0-E2,train
7yc5_I0-F2,train
7y6l_H0-L0,train
1lmk_A0-C1,train
1lmk_C0-A1,train
1lmk_E0-G1,train
1lmk_G0-E1,train
1lo0_Y0-X0,train
1lo0_H0-L0,train
1lo2_Y0-X0,train
1lo2_H0-L0,train
1lo3_Y0-X0,train
1lo3_H0-L0,train
1lo4_H0-L0,train
1zea_H0-L0,train
1tet_H0-L0,train
4m6o_H0-L0,train
5tih_H0-L0,train
5tr8_H0-L0,train
6fgb_H0-L0,train
6ldw_B0-A0,train
6ldw_H0-L0,train
6lhp_H0-L0,train
6lhq_H0-L0,train
6lun_C0-D0,train
6lun_A0-B0,train
6lyn_H0-L0,train
6lyn_A0-B0,train
6lz9_H0-L0,train
2rcs_H0-L0,train
1aj7_H0-L0,train
2uud_J0-K0,train
2uud_H0-L0,train
2uyl_B0-A0,train
2uyl_N0-M0,train
2uyl_W0-V0,train
2uyl_Y0-X0,train
2v17_H0-L0,train
3l1o_H0-L0,train
2vh5_H0-L0,train
2uzi_H0-L0,train
2vxq_H0-L0,train
7ucx_H0-L0,test
7tl0_D0-E0,train
7tl0_F0-G0,train
7tl0_H0-I0,train
7tn9_C0-D0,train
7tn9_A0-B0,train
7tn9_E0-F0,train
7tn9_M0-N0,train
7tn9_Q0-R0,train
7tn9_O0-P0,train
7tn9_G0-H0,train
7tn9_I0-J0,train
7tp4_H0-L0,test
7tpj_H0-L0,train
7tpg_H0-L0,train
7tuh_H0-L0,train
7tuh_A0-B0,train
7zlg_H0-L0,train
7zlh_H0-L0,train
7zli_H0-L0,train
7zmk_S0-T0,train
7zmk_B0-C0,train
7zmk_E0-F0,train
7zmk_G0-H0,train
7zmk_J0-K0,train
7zmk_M0-N0,train
7zmk_P0-Q0,train
7zmk_V0-W0,train
7zoz_H0-L0,train
7zqt_G0-H0,train
7zqt_C0-D0,train
4qxg_H0-L0,train
4r97_C0-B0,train
4rav_C0-D0,train
4rav_A0-B0,train
4rgm_H0-L0,train
4rgm_C0-B0,train
4rgn_F0-G0,train
4rgn_D0-E0,train
4rir_H0-L0,train
4rir_A0-B0,train
4ris_H0-L0,train
4rnr_C0-D0,train
4rnr_A0-B0,train
4rwy_H0-L0,valid
4rx4_A0-D0,train
4rx4_H0-L0,train
4rzc_H0-L0,train
4rzc_A0-B0,train
4rzc_C0-D0,train
4rzc_E0-F0,train
4s1d_C0-D0,train
4s1d_E0-F0,train
4s1d_H0-L0,train
4s1d_O0-P0,train
4s1q_H0-L0,train
4s1s_H0-L0,train
7t3d_H0-L0,train
7t3d_O0-Q0,train
7t3d_P0-R0,train
7t3m_D0-L0,train
7t3m_H0-J0,train
7t3m_I0-K0,train
7t2p_H0-L0,train
7t4q_F0-G0,train
7t4q_I0-H0,train
7t4q_J0-K0,train
7t4r_G0-H0,train
7t4r_P0-Q0,train
7t4s_J0-K0,train
7lbe_F0-E0,train
7lbf_F0-E0,train
7lbg_F0-E0,train
7t5o_H0-L0,train
8dxu_A0-B0,train
7u8g_D0-E0,train
7l5b_H0-L0,train
7l7r_D0-C0,train
7la4_H0-L0,train
7laa_H0-L0,train
7ley_D0-E0,train
7ley_G0-F0,train
7ley_H0-I0,train
7lfa_H0-L0,valid
7lfa_B0-D0,unassigned
7lk4_F0-E0,train
7lk9_H0-L0,train
7lk9_A0-B0,train
7lk9_C0-D0,train
7lk9_M0-N0,train
7jr7_E0-F0,train
7jtf_C0-D0,train
7jtf_A0-B0,train
7jtg_A0-B0,train
7jtr_B0-B1,train
7jtr_D0-D1,train
7jtr_F0-F1,train
7jtr_H0-H1,train
7jwp_A0-B0,unassigned
7jwp_C0-D0,unassigned
7jwp_E0-F0,unassigned
7jwp_G0-H0,unassigned
7jwp_I0-J0,unassigned
7jwp_K0-L0,unassigned
7jwp_M0-N0,unassigned
7jwp_O0-P0,unassigned
7jwq_A0-B0,valid
7jwq_C0-D0,unassigned
7jxc_H0-L0,train
7jx3_C0-D0,train
7jxe_H0-L0,train
7r6w_H0-L0,train
7kra_I0-J0,train
7uvo_A0-B0,train
4dke_I0-M0,train
4dke_H0-L0,train
4dkf_I0-M0,train
4dkf_H0-L0,train
4dn4_H0-L0,train
4dn3_H0-L0,train
4dtg_H0-L0,valid
5gzo_H0-L0,train
5gzo_C0-D0,train
5hdq_H0-L0,train
6vel_H0-L0,train
7mf1_H0-L0,train
7u9g_G0-D0,train
7u9g_I0-F0,train
7u9g_H0-E0,train
7u9o_H0-L0,train
7u9p_H0-L0,train
4oga_C0-D0,train
6veq_C0-D0,train
6veq_I0-J0,train
7kd6_C0-D0,train
7kd6_I0-J0,train
7kd6_O0-P0,train
7kd6_U0-V0,train
5j3h_C0-D0,train
6vep_C0-D0,train
6vep_I0-J0,train
6vep_O0-P0,train
6vep_U0-V0,train
4zxb_A0-B0,train
4ogy_H0-L0,train
4ogy_M0-N0,train
4pub_H0-L0,train
4ogx_H0-L0,train
5mth_H0-L0,train
5mth_A0-B0,train
5mvj_H0-L0,train
5mvj_A0-B0,train
5mvj_C0-D0,train
5mvj_E0-F0,train
5mx3_H0-L0,train
5mx3_A0-B0,train
5mp1_H0-L0,train
5mp1_C0-D0,train
5mp1_F0-G0,train
5mp1_J0-K0,train
5mo3_H0-L0,train
5mp5_H0-L0,train
5mp5_A0-B0,train
5mp5_C0-D0,train
5mp5_E0-F0,train
5mp3_H0-L0,train
5mp3_A0-B0,train
5muq_H0-L0,train
5muq_A0-B0,train
6idh_H0-L0,train
3vw3_H0-L0,train
6kdh_H0-L0,train
6kdi_H0-L0,train
6idg_H0-L0,train
6whk_C0-B0,train
3opz_H0-L0,train
3opz_I0-M0,train
3opz_J0-N0,train
3oz9_H0-L0,train
3p0v_H0-L0,unassigned
3p0v_I0-M0,unassigned
3p0y_H0-L0,valid
3p30_H0-L0,train
3pgf_H0-L0,train
3piq_H0-L0,train
3piq_A0-B0,train
3piq_C0-D0,train
3piq_E0-F0,train
3piq_G0-I0,train
3piq_J0-K0,train
3q6f_H0-G0,train
3q6f_B0-A0,train
3q6f_D0-C0,train
3q6f_F0-E0,train
3q6f_J0-I0,train
3q6f_L0-K0,train
3pp3_H0-L0,train
3pp3_I0-K0,train
3pp4_H0-L0,train
3q3g_D0-C0,train
3q3g_B0-A0,train
3q3g_H0-F0,train
3q3g_K0-J0,train
3qa3_B0-A0,train
3qa3_K0-J0,train
3qa3_D0-C0,train
3qa3_H0-F0,train
3q6g_I0-M0,train
3q6g_H0-L0,train
3qct_H0-L0,train
3qcu_H0-L0,train
3qcu_I0-M0,train
3qcv_H0-L0,train
3qcv_I0-M0,train
3qeh_A0-B0,train
3qeh_C0-D0,train
3qeh_E0-F0,train
3qeh_G0-H0,train
3qg6_B0-A0,train
3qg6_H0-L0,train
3qg7_H0-L0,train
3qhf_H0-L0,train
3qnz_B0-A0,train
3qo0_B0-A0,train
3qo1_B0-A0,train
3m8o_H0-L0,train
3qny_B0-A0,train
3qny_D0-C0,train
3qnx_B0-A0,train
3qpq_H0-L0,train
3qpq_F0-E0,train
3qpq_D0-C0,train
3qpq_J0-I0,train
4leo_A0-B0,train
4okv_C0-D0,train
4okv_A0-B0,train
4olu_H0-L0,train
4olv_H0-L0,train
4olw_H0-L0,train
4olx_H0-L0,train
4oly_H0-L0,train
4olz_H0-L0,train
4om1_H0-L0,train
4om0_H0-L0,train
5nbi_H0-L0,train
6iut_H0-L0,train
7chc_A0-B0,train
7e8c_K0-I0,train
7e8c_M0-J0,train
7e8c_a0-Z0,train
7e8f_C0-B0,train
7che_A0-B0,train
7chf_A0-B0,train
7chh_D0-E0,train
7chh_J0-K0,train
7chh_G0-H0,train
6suz_H0-L0,train
2w9e_H0-L0,train
6sv2_H0-L0,train
2w9d_H0-L0,train
7a69_C0-B0,train
7a6f_C0-B0,train
1bln_B0-A0,train
1bln_D0-C0,train
7qt0_A0-B0,train
7qt0_C0-D0,train
7qt0_E0-F0,train
7qt0_G0-H0,train
7qt0_I0-J0,train
7qt0_K0-L0,train
7qt2_C0-D0,train
7qt2_A0-B0,train
7wlw_H0-L0,train
4m48_H0-L0,train
4xp6_H0-L0,train
8gnk_H0-L0,train
6m0f_H0-L0,train
4xp9_H0-L0,train
6m47_H0-L0,train
7wgd_H0-L0,train
6m2r_H0-L0,train
7wgt_H0-L0,train
4xnu_H0-L0,train
4xnx_H0-L0,train
4xp1_H0-L0,train
4xp4_H0-L0,train
4xp5_H0-L0,train
4xpa_H0-L0,train
4xpb_H0-L0,train
4xpf_H0-L0,train
4xpg_H0-L0,train
4xph_H0-L0,train
4xpt_H0-L0,train
6m0z_H0-L0,train
6m38_H0-L0,train
6m3z_H0-L0,train
1cfn_B0-A0,train
1bog_B0-A0,train
1hi6_B0-A0,train
1cfs_B0-A0,train
1cft_B0-A0,train
1hh9_B0-A0,train
1hh6_B0-A0,train
1cfq_B0-A0,train
1uz6_F0-E0,train
1uz6_H0-L0,train
1uz6_P0-M0,train
1uz6_W0-V0,train
1uz8_B0-A0,train
1uz8_H0-L0,train
1w72_I0-M0,train
1w72_H0-L0,train
5iop_B0-A0,train
5iop_D0-C0,train
5ff6_B0-A0,train
5ff6_D0-C0,train
5t1l_B0-A0,train
5t1l_D0-C0,train
5t1m_B0-A0,train
5t1m_D0-C0,train
5hpm_B0-A0,train
5hpm_D0-C0,train
5ivz_B0-A0,train
5ivz_D0-C0,train
4gw1_D0-C0,train
4gw1_B0-A0,train
6axp_B0-A0,train
6axp_D0-C0,train
5t1k_B0-A0,train
5t1k_D0-C0,train
5hyq_B0-A0,train
5hyq_D0-C0,train
4kro_D0-C0,train
4krp_D0-C0,train
5iv2_B0-A0,train
5iv2_D0-C0,train
6ayn_B0-A0,train
6ayn_D0-C0,train
5id0_B0-A0,train
5id0_D0-C0,train
6azk_B0-A0,train
6azk_D0-C0,train
5itf_B0-A0,train
5itf_D0-C0,train
5th2_B0-A0,train
5th2_D0-C0,train
5f88_B0-A0,train
5f88_D0-C0,train
6au5_B0-A0,train
6au5_D0-C0,train
6azl_B0-A0,train
6azl_D0-C0,train
5icy_D0-C0,train
5icy_B0-A0,train
5icz_B0-A0,train
5icz_D0-C0,train
5id1_B0-A0,train
5id1_D0-C0,train
5i2i_B0-A0,train
5i2i_D0-C0,train
4gw5_B0-A0,train
4gw5_D0-C0,train
5etu_B0-A0,train
5etu_D0-C0,train
5euk_B0-A0,train
5euk_D0-C0,train
5icx_B0-A0,train
5icx_D0-C0,train
5ir1_D0-C0,train
5ir1_B0-A0,train
5esq_B0-A0,train
5esq_D0-C0,train
6e4z_H0-L0,train
6mv5_H0-L0,train
6e4y_H0-L0,train
6id4_H0-L0,train
6id4_C0-D0,train
6j15_A0-B0,train
6j15_H0-L0,train
6ldx_H0-L0,train
6ldy_H0-L0,train
6ldy_A0-B0,train
6mfp_H0-L0,train
6mfp_C0-D0,train
6mfj_H0-L0,train
6mfj_A0-B0,train
7n8q_H0-L0,train
7n8q_C0-D0,train
6u3i_H0-L0,train
6u2f_H0-L0,train
5vlp_H0-L0,train
7ch4_H0-L0,train
8hws_H0-L0,train
8hwt_H0-L0,train
7e8c_D0-E0,train
7e8c_N0-P0,train
7e8c_O0-Q0,train
7e8f_D0-E0,train
7chf_H0-L0,train
7cu5_A0-B1,train
7cu5_B0-A1,train
7dha_C0-B0,unassigned
7dun_H0-L0,valid
7duo_H0-L0,unassigned
7e88_A0-B0,train
7e88_D0-E0,train
7e88_G0-H0,train
7e88_J0-K0,train
7vsw_B0-A0,train
7vsw_F0-E0,train
7vsw_J0-I0,train
7vsw_N0-M0,train
7vsu_D0-C0,train
7vsu_B0-A0,train
7wbz_H0-L0,train
7wc0_H0-L0,train
7wc0_A0-B0,train
7wcd_E0-F0,train
7wcd_G0-I0,train
7wcd_A0-B0,train
7wg3_E0-A0,train
7wg3_F0-B0,train
7wg3_G0-C0,train
7wg3_H0-D0,train
7x08_H0-L0,train
7x08_I0-M0,train
7x08_J0-N0,train
7x3n_B0-A0,valid
7x3n_D0-C0,unassigned
7yiz_B0-A0,unassigned
7yiz_D0-C0,unassigned
7y0g_B0-A0,unassigned
7y0g_E0-D0,unassigned
7y0g_H0-G0,unassigned
7y0g_K0-J0,unassigned
8gv2_A0-B0,train
8gv1_A0-B0,train
3whx_A0-B0,train
3wfh_A0-B0,train
3wif_A0-B0,train
3we6_A0-B0,train
6qfc_B0-B1,train
6qb9_A0-A1,train
6qb9_X0-X1,train
6qbc_H0-L0,train
8av9_H0-L0,train
6fs0_H0-L0,train
6qb3_X0-X1,train
6qb4_X0-X1,train
6qb6_H0-L0,train
6qf6_A0-A1,train
6qf6_B0-B1,train
6qf6_C0-C1,train
6qf6_D0-D1,train
6qf9_A0-A1,train
6qf9_B0-B1,train
5mes_H0-L0,train
5mev_H0-L0,train
6qig_H0-L0,train
6qn7_A0-B0,train
6qn7_H0-L0,train
6qn8_H0-L0,train
6qn8_A0-B0,train
6qn8_C0-D0,train
6qn8_E0-F0,train
6qn8_G0-I0,train
6qn8_J0-K0,train
6qn9_H0-L0,train
6qna_H0-L0,train
6qna_A0-B0,train
6qna_C0-D0,train
6qna_E0-F0,train
6qu9_H0-L0,train
6qu9_A0-B0,train
6r0x_C0-D0,train
6r0x_A0-B0,train
6r2s_B0-A0,train
6rcq_A0-B0,train
6rlm_A0-B0,train
6rlm_I0-J0,train
6rlm_K0-L0,train
6rlm_M0-N0,train
6rlm_O0-P0,train
6rlm_C0-D0,train
6rlm_E0-F0,train
6rlm_G0-H0,train
6rlo_E0-F0,train
6rlo_A0-B0,train
6rlo_C0-D0,train
6rlo_G0-H0,train
7uvs_D0-E0,train
7uvs_A0-B0,train
1e4w_H0-L0,train
1e4x_H0-L0,train
1e4x_I0-M0,train
4hih_B0-A0,train
4hih_D0-C0,train
4hie_B0-A0,train
4hii_B0-A0,train
4hii_D0-C0,train
4hij_B0-A0,train
4hij_D0-C0,train
4r4b_H0-L0,train
4r4b_B0-A0,train
4r4b_D0-C0,train
4r4b_F0-E0,train
5i75_B0-C0,train
5i6x_B0-C0,train
5i71_B0-C0,train
5i73_B0-C0,train
5i74_B0-C0,train
6vrh_B0-C0,train
5i66_A0-B0,train
5u6a_B0-A0,train
5xhf_B0-A0,train
5xhf_D0-C0,train
6zqk_A0-A1,train
6zqk_C0-C1,train
5tdn_B0-A0,train
5tdn_D0-C0,train
5tdo_D0-C0,train
5tdo_B0-A0,train
5tdp_B0-A0,train
5tdp_D0-C0,train
6bah_B0-A0,train
5u5m_B0-A0,train
8ti4_H0-L0,train
4x4x_C0-D0,train
4ioi_B0-A0,train
6b9y_B0-A0,train
6bae_B0-A0,train
7pkl_H0-L1,train
6b9z_B0-A0,train
4hjg_B0-A0,train
5u5f_B0-A0,train
7mn8_D0-C0,train
1fvc_B0-A0,train
1fvc_D0-C0,train
1fvd_B0-A0,train
1fvd_D0-C0,train
1fve_B0-A0,train
1fve_D0-C0,train
6mh2_B0-A0,train
6mh2_D0-C0,train
1n8z_B0-A0,train
8tjf_H0-L0,train
8tjf_B0-A0,train
4hkz_B0-A0,train
5u3d_B0-A0,train
8q6j_B0-A0,train
6bhz_H0-L0,train
6bhz_I0-M0,train
6bi0_H0-L0,train
6bi0_I0-M0,train
6bi2_H0-L0,train
6bi2_I0-M0,train
7t97_A0-B0,train
7t97_C0-D0,train
7t97_E0-F0,train
7t97_H0-L0,train
7t98_A0-B0,train
7t98_H0-L0,train
7t99_A0-B0,train
7t99_C0-D0,train
7t99_E0-F0,train
7t99_H0-L0,train
5xhg_B0-A0,train
5xhg_D0-C0,train
4ub0_H0-L0,train
5xcs_A0-B0,train
5xcu_A0-B0,train
5xcu_D0-E0,train
5zia_G0-L0,train
5zia_A0-B0,train
5zia_D0-E0,train
5zia_H0-I0,train
5zia_K0-M0,train
5zia_O0-P0,train
6kva_H0-L0,train
6kva_h0-l0,train
6kvf_H0-L0,train
6kvf_A0-C0,train
6lra_H0-L0,train
7fgk_H0-L0,train
7fgj_H0-L0,train
7fgl_H0-L0,train
7fgr_H0-L0,train
7vtj_H0-L0,train
6x3t_J0-I0,train
6x3t_K0-L0,train
6x3u_J0-I0,train
6x3u_K0-L0,train
6x3v_J0-I0,train
6x3v_K0-L0,train
8dd2_J0-I0,train
8dd2_K0-L0,train
8sgo_J0-I0,train
8sgo_K0-L0,train
8sid_J0-I0,train
8sid_K0-L0,train
6x3w_J0-I0,train
6x3w_K0-L0,train
6x3x_J0-I0,train
6x3x_K0-L0,train
8si9_J0-I0,train
8si9_K0-L0,train
6x3z_J0-I0,train
6x3z_K0-L0,train
6x40_J0-I0,train
6x40_K0-L0,train
8dd3_J0-I0,train
8dd3_K0-L0,train
6x3s_J0-I0,train
6x3s_K0-L0,train
7epu_A0-A1,train
8ez7_H0-L0,train
8f60_A0-B0,train
7kzz_F0-E0,train
7kzz_D0-C0,train
8f6l_A0-B0,test
8f6x_D0-D1,train
8f6x_E0-E1,train
8f6x_F0-F1,train
8cw9_J0-B0,unassigned
8cw9_G0-M0,unassigned
8cw9_N0-O0,unassigned
7sem_B0-C0,test
7tl0_J0-K0,unassigned
7tl0_N0-O0,unassigned
7tl0_L0-M0,unassigned
7tjq_I0-M0,unassigned
7tjq_J0-K0,unassigned
7tjq_N0-O0,unassigned
8fab_D0-C0,train
8fab_B0-A0,train
1l7i_H0-L0,train
1s78_F0-E0,train
1s78_D0-C0,train
4llw_A0-B0,train
4llw_C0-D0,train
4lly_A0-B0,train
4lly_C0-D0,train
5vsh_A0-B0,train
5vsh_C0-D0,train
5vsh_E0-F0,train
5vsh_H0-L0,train
4llu_A0-B0,train
4llu_C0-D0,train
8q6j_D0-C0,train
